trade_date_utc,AUDJPY_1_3.14.146_BUY_M15,AUDJPY_2_5.20.109_BUY_M15,AUDJPY_3_3.19_BUY_M15,AUDJPY_46_3.50.181_BUY_M15,AUDJPY_47_6.30.171_BOTH_M15,AUDJPY_56_1.14.109_BUY_M15,AUDJPY_78_3.7.108_BUY_M15,AUDUSD_48_5.8.189_SELL_M15,AUDUSD_4_3.27.109_SELL_M15,AUDUSD_5_6.3.178_SELL_M15,AUDUSD_60_1.31.145_SELL_M15,AUDUSD_61_6.25.174_SELL_M15,AUDUSD_6_5.9.126_SELL_M15,EURGBP_10_5.21.111_SELL_M15,EURGBP_49_2.36.141_BOTH_M15,EURGBP_62_3.31.132_BUY_M15,EURGBP_63_4.21.189_SELL_M15,EURGBP_70_2.27.108_SELL_M15,EURGBP_7_3.16.177_SELL_M15,EURGBP_8_6.1.186_SELL_M15,EURGBP_9_5.2.127_SELL_M15,EURUSD_11_1.42.105_SELL_M15,EURUSD_12_3.47.124_BUY_M15,EURUSD_13_6.46.178_BUY_M15,EURUSD_14_5.6.167_BUY_M15,EURUSD_18_6.6.111_SELL_M15,EURUSD_59_2.34.129_SELL_M15,EURUSD_64_4.34.165_BUY_M15,EURUSD_71_5.30.159_SELL_M15,EURUSD_72_5.42.127_SELL_M15,EURUSD_73_5.43.181_SELL_M15,GBPJPY_50_5.35.116_BUY_M15,GBPJPY_65_2.14.157_BUY_M15,GBPJPY_66_4.17.131_BOTH_M15,GBPJPY_67_4.19.99_BOTH_M15,GBPUSD_19_0.13205_BUY_M15,GBPUSD_20_1.32.126_BUY_M15,GBPUSD_21_3.3.167_BUY_M15,GBPUSD_22_6.11.100_SELL_M15,GBPUSD_69_3.13.113_BUY_M15,GBPUSD_74_6.52.179_SELL_M15,NZDUSD_23_2.12.147_SELL_M15,NZDUSD_24_4.41.120_SELL_M15,NZDUSD_25_5.7.105_SELL_M15,NZDUSD_26_2.6.180_SELL_M15,NZDUSD_27_6.16.107_SELL_M15,NZDUSD_75_4.73.120_SELL_M15,NZDUSD_76_5.71.164_BUY_M15,US500.cash_28_3.8.114_BUY_M15,US500.cash_29_3.32.156_BUY_M15,USDCAD_30_2.34.141_BUY_M15,USDCAD_31_3.2.189_BUY_M15,USDCAD_32_4.16.175_BUY_M15,USDCAD_33_5.11.180_BUY_M15,USDCAD_34_1.8.187_BUY_M15,USDCAD_51_6.27.122_BUY_M15,USDCAD_77_3.51.113_SELL_M15,USDCHF_35_3.1.133_SELL_M15,USDCHF_36_4.5.112_SELL_M15,USDCHF_52_3.17.186_BOTH_M15,USDCHF_53_6.47.153_BOTH_M15,USDCHF_55_6.23.134_BUY_M15,USDJPY_37_0.18430_BUY_M15,USDJPY_38_1.35.168_BUY_M15,USDJPY_39_6.27.190_BUY_M15,USDJPY_40_2.4.138_BUY_M15,USDJPY_41_2.5.172_BUY_M15,USDJPY_57_4.8.181_BUY_M15,USOIL.cash_42_1.25.121_BUY_M15,USOIL.cash_43_5.11.112_BUY_M15,USOIL.cash_44_6.17.127_BUY_M15,USOIL.cash_54_4.18.190_BOTH_M15,XAUUSD_45_2.13.130_BUY_M15,XAUUSD_58_5.6.136_BUY_M15
2021-07-30 00:00:00+00:00,0.0,0.0,0.0,0.0,-28.34,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.85,-13.82,-10.06,0.0,-7.4,0.0,15.6,14.6,9.1,-24.0,0.0,5.1,-17.6,9.7,9.7,-34.82,-47.22,0.0,0.0,-3.6,0.0,32.5,13.8,12.6,31.2,0.0,-4.8,0.0,0.0,26.2,27.9,14.8,1.15,0.0,12.79,124.16999999999999,18.48,13.93,15.04,15.6,0.0,-9.92,-22.34,0.0,0.0,0.0,6.4,0.0,30.55,0.0,0.0,10.49,5.5,3.68,6.35,6.35,-232.04,65.47999999999999
2021-08-02 00:00:00+00:00,-19.31,-18.56,-16.64,0.0,0.0,0.0,-16.64,0.0,0.0,0.0,0.0,0.0,0.0,-16.97,-17.8,0.0,-15.86,-25.47,8.04,-5.86,-15.86,0.0,0.0,-3.0,10.4,20.4,-27.5,0.0,-16.1,8.5,-19.2,0.0,0.0,0.0,0.0,22.2,22.9,-21.3,0.0,0.0,0.0,-1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,123.99,0.0,30.66,15.01,16.76,-5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.75,0.0,-40.33,0.0,0.0,0.0,0.0,0.0,-14.32
2021-08-03 00:00:00+00:00,-19.35,25.75,8.99,-33.08,6.23,-46.64,8.99,19.0,0.0,0.0,0.0,11.6,0.0,0.0,23.07,6.36,10.83,0.0,0.0,0.0,0.0,0.0,-18.6,0.0,-26.9,-64.4,14.3,-2.6,-17.5,-18.1,-17.9,0.0,0.0,0.0,1.48,0.3,28.1,47.6,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,0.0,0.0,0.0,0.0,0.0,123.6,0.0,31.31,14.98,15.46,0.0,0.0,-24.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.41,-5.3,6.35,6.35,0.0,-34.12
2021-08-04 00:00:00+00:00,9.69,0.0,21.29,15.5,0.0,5.12,21.29,19.0,0.0,0.0,0.0,0.0,0.0,4.42,-23.3,0.0,18.78,0.0,-16.61,9.28,4.42,0.0,-15.7,0.0,13.6,11.2,12.5,-5.6,10.2,10.2,-14.6,24.39,11.6,16.45,16.45,17.8,0.0,32.8,0.0,-12.0,0.0,0.0,0.0,30.8,19.7,0.0,0.0,0.0,0.0,0.0,14.79,123.39000000000001,22.56,16.22,14.93,18.75,14.65,-11.16,14.02,0.0,0.0,-31.47,-188.86,0.0,137.49,0.0,0.0,35.9,-5.87,-5.3,0.0,0.0,0.0,101.48
2021-08-05 00:00:00+00:00,21.77,0.0,0.0,-2.64,26.34,11.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,8.61,14.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.6,0.0,0.0,-19.4,-13.7,-13.7,0.0,31.25,54.2,54.2,0.6000000000000001,0.0,31.2,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,-100.0,-35.56,-24.97,-28.98,-33.0,0.0,0.0,0.0,9.69,0.0,-24.08,0.0,0.0,92.00999999999999,17.04,2.92,4.83,-5.51,-5.3,0.0,0.0,-232.04,65.47999999999999
2021-08-06 00:00:00+00:00,-9.07,-10.34,-10.34,-32.73,-9.53,-17.51,-10.34,0.0,0.0,0.0,0.0,0.0,0.0,4.27,-27.19,-3.64,9.02,0.0,0.0,33.7,0.0,0.0,-10.1,0.0,-17.0,0.0,9.4,-21.5,0.0,9.4,9.4,0.0,9.7,-0.36,1.45,-4.5,0.0,-23.7,-4.2,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.1,0.0,0.0,9.87,123.60999999999999,13.93,38.75,14.97,10.9,-19.64,-9.26,11.65,9.35,20.23,8.68,49.43,30.84,151.04,30.84,39.82,28.03,5.5,9.75,0.0,0.0,0.0,65.47999999999999
2021-08-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,3.43,3.85,0.0,12.75,12.46,0.0,3.02,8.28,10.0,0.0,0.0,0.0,102.8,13.3,7.699999999999999,12.9,15.9,10.6,-4.62,0.0,0.0,0.0,1.3,31.6,-18.7,0.0,0.0,0.0,0.0,-6.0,0.0,29.0,0.0,0.0,16.2,0.0,0.0,14.98,91.72,24.5,18.16,14.9,18.08,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,0.44,0.0,6.16,10.15,0.0,0.0,0.0,0.0,0.0,65.52000000000001
2021-08-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.43,0.0,0.0,-9.3,-14.1,-24.5,1.1,-18.1,0.0,4.26,7.03,9.67,0.0,5.09,11.73,13.11,0.0,0.0,0.0,0.0,0.0,9.9,-18.5,0.0,0.0,0.0,0.0,-17.09,-11.76,-8.6,0.0,-23.4,-15.3,0.0,0.0,0.0,-26.5,-3.7,-30.4,-20.3,0.0,-9.0,13.4,0.0,0.0,0.0,-99.71000000000001,0.0,-24.93,-28.91,14.02,0.0,0.0,0.0,8.23,-7.83,16.13,55.58,12.47,67.78999999999999,13.56,13.56,22.96,5.5,9.75,0.0,0.0,-231.96,65.52000000000001
2021-08-11 00:00:00+00:00,15.21,20.01,0.0,-13.22,-5.98,0.0,0.0,0.0,0.0,-0.2,0.0,1.9,-36.2,0.0,0.0,-6.27,12.17,-15.09,-10.67,0.0,0.8,-23.7,0.0,0.0,0.0,-15.2,-20.5,4.3,8.5,0.0,7.2,-12.59,1.08,5.61,7.960000000000001,0.0,-11.4,-23.1,0.0,0.0,-24.5,0.0,-3.2,-27.0,0.0,0.0,10.1,9.3,0.0,0.0,-8.92,-100.08,0.0,-25.02,14.95,15.03,0.0,0.0,0.0,0.0,-22.16,0.0,0.0,-29.8,0.0,-20.56,-27.89,-24.72,-6.1,-5.3,-6.25,-6.25,227.04,-100.48
2021-08-12 00:00:00+00:00,-19.09,-22.83,-32.87,0.0,4.97,-23.9,-32.87,0.0,0.0,0.0,0.0,0.0,0.0,-47.39,3.44,0.0,9.13,-18.71,-8.35,-44.9,0.0,5.3,-2.1,0.0,0.0,0.0,0.6000000000000001,0.0,-0.0999999999999999,10.3,9.9,-52.98,-62.03,0.0,0.0,1.0,0.0,-35.5,-7.8,-9.5,20.3,0.0,-3.5,0.0,29.0,22.2,0.0,-17.8,0.0,0.0,0.0,0.0,0.0,15.37,14.97,13.93,11.23,0.0,0.0,0.0,0.0,0.0,-33.07,0.0,-66.12,0.0,-3.08,0.0,0.0,0.0,-6.25,-6.25,15.04,-100.48
2021-08-13 00:00:00+00:00,0.0,-21.07,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.1,-17.9,-0.8,-11.1,-14.87,-0.58,0.0,-20.59,-16.74,-11.21,0.39,-9.18,0.0,0.0,0.0,5.9,-49.2,-19.8,0.0,-13.1,-13.4,-12.0,0.0,0.0,0.0,0.0,0.0,-10.3,0.0,0.0,0.0,-22.8,-25.7,-5.5,-25.7,-25.7,0.0,-4.1,10.5,0.0,0.0,0.0,0.0,0.0,3.0,-3.72,-5.63,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,-6.25,-6.25,227.04,101.52
2021-08-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,-11.38,-11.38,0.0,11.34,9.81,-10.15,-6.95,-6.95,5.2,0.0,-10.0,0.0,0.0,10.8,-17.4,9.8,9.8,8.4,0.0,0.0,0.0,0.0,-15.1,-18.5,2.7,-4.7,17.0,19.4,0.0,0.0,0.0,10.3,16.2,0.0,-14.7,-1.42,-0.01,0.0,0.0,0.0,0.0,0.0,12.63,-13.27,-10.93,0.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.4
2021-08-17 00:00:00+00:00,0.0,-26.09,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.06,0.0,-20.34,-12.47,0.0,0.0,0.0,0.0,-9.8,-9.1,-14.2,278.0,10.5,4.7,-15.7,13.5,12.8,0.0,0.0,0.0,0.0,0.0,0.0,-21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.93,16.19,0.0,14.33,0.0,7.22,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,25.92,-7.11,-5.3,0.0,0.0,-65.8,-21.0
2021-08-18 00:00:00+00:00,-19.24,-7.2,-5.65,0.0,-20.59,0.0,-5.65,19.0,0.0,0.0,17.0,10.4,22.0,0.0,12.21,7.39,10.69,11.8,0.0,0.0,0.0,6.6,0.0,0.0,0.0,-62.8,-23.7,7.4,-16.4,10.8,11.6,-19.49,0.0,17.59,17.59,0.0,28.4,0.0,0.0,0.0,0.0,12.6,-2.0,31.8,29.0,0.0,-18.5,0.0,0.0,0.0,15.94,0.0,22.88,29.18,0.0,17.82,11.53,0.0,13.43,0.0,36.95,16.67,45.11,0.0,27.799999999999997,5.56,0.0,10.11,5.5,0.0,0.0,0.0,-7.84,14.78
2021-08-19 00:00:00+00:00,0.0,0.0,0.0,0.0,13.93,0.0,0.0,19.0,0.0,0.0,0.0,0.0,28.6,-13.41,3.93,0.0,0.0,-16.62,-4.95,0.0,-16.0,-0.4,-4.4,0.0,0.0,40.8,0.0,9.0,5.9,18.1,18.1,-87.7,-92.14,-92.19,-92.19,0.0,-19.1,0.0,0.0,0.0,0.0,22.1,6.4,26.5,20.3,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.98,0.0,0.0,0.0,0.0,0.0,-97.92,-19.58,-12.39,-39.35,5.5,0.0,0.0,0.0,-137.8,-100.5
2021-08-20 00:00:00+00:00,0.0,3.64,0.0,0.0,0.0,0.0,0.0,19.0,5.8,-0.6,18.9,13.6,25.2,-38.06,-26.48,0.0,-29.72,-22.12,-12.44,-24.84,-35.05,0.0,-13.6,0.0,-16.4,-26.8,-24.0,0.0,-18.7,10.5,8.8,0.0,0.0,0.0,0.0,0.0,-17.2,0.0,0.0,0.0,4.6,-9.8,-1.0,-9.8,-9.8,-6.6,0.0,0.0,0.0,0.93,0.0,-97.52,26.92,0.0,0.0,26.81,0.0,0.0,-7.22,0.0,-26.84,0.0,0.0,0.0,-40.51,0.0,0.0,-3.82,-9.3,-5.3,0.0,0.0,-64.96000000000001,-23.78
2021-08-23 00:00:00+00:00,32.64,42.77,58.06,0.0,0.0,0.0,58.06,-71.1,-60.8,-40.8,-39.8,-44.3,-67.0,33.3,37.41,7.869999999999999,0.0,0.0,0.0,33.27,41.14,9.7,0.0,0.0,0.0,-174.8,-26.1,0.0,-19.1,-18.2,-21.7,0.0,0.0,76.19,76.19,0.0,23.1,0.0,0.0,0.0,-24.0,-8.6,0.0,0.0,12.1,-54.4,-26.6,0.0,0.0,0.0,-63.84,-97.92,-126.75,0.0,0.0,-32.43,0.0,0.0,-34.26,0.0,0.0,0.0,-140.82999999999998,0.0,-84.31,-28.17,-18.5,0.0,0.0,0.0,0.0,0.0,0.0,-100.5
2021-08-24 00:00:00+00:00,44.64,26.32,58.28,23.63,26.38,21.61,58.28,0.0,-36.3,-39.5,-25.7,2.8,-21.4,0.0,-25.06,0.0,0.0,0.0,7.789999999999999,-7.45,1.06,4.4,0.0,17.6,11.9,-62.8,11.3,5.5,12.0,9.3,-14.2,0.0,-6.56,3.65,-0.09,0.0,23.2,0.0,-12.3,9.6,22.2,-45.0,-5.1,-30.0,-45.0,-50.4,8.0,0.0,0.0,0.0,-42.45,-99.12,-44.83,-24.78,0.0,-32.71,0.0,-10.3,0.0999999999999999,-22.88,0.0,0.0,-187.70999999999998,-9.48,-63.809999999999995,0.0,0.0,-5.83,0.0,0.0,0.0,0.0,-48.64,-20.62
2021-08-25 00:00:00+00:00,44.45,31.8,46.55,16.72,26.26,29.63,46.55,-20.4,-17.2,-16.5,-29.1,-10.2,-28.6,0.0,6.71,5.31,0.0,13.03,0.0,0.0,0.0,0.0,17.4,-11.6,9.1,6.8,11.0,6.2,11.5,-15.7,-18.0,39.69,70.64,38.64,47.73,0.0,0.0,-22.1,-1.0,-6.2,-23.9,-27.0,-6.0,-33.8,-19.5,0.0,-22.2,0.0,0.0,0.24,0.0,-36.09,21.55,-16.81,0.0,17.44,0.0,9.39,15.63,0.0,-21.69,-15.34,17.27,0.0,54.55,0.0,14.0,21.46,5.5,9.75,0.0,0.0,0.0,0.0
2021-08-26 00:00:00+00:00,-19.18,-31.08,-36.16,-32.81,-28.24,-35.1,-36.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.0,-18.04,-15.3,0.0,0.0,-6.62,0.0,-10.9,-10.4,0.0,82.4,12.9,0.0,13.1,-16.2,-18.0,0.0,-45.79,-52.33,-46.88,0.0,-15.3,-27.2,-1.5,0.0,0.0,0.0,2.0,22.8,0.0,0.0,27.6,12.8,0.0,0.01,16.13,122.64999999999999,17.45,58.85,14.84,19.89,10.1,0.0,18.77,0.0,24.42,13.05,-59.96,0.0,1.81,-2.45,-11.36,0.0,-8.2,-5.3,0.0,0.0,26.96,65.5
2021-08-27 00:00:00+00:00,0.0,0.0,0.0,19.26,0.0,0.0,0.0,-81.0,-66.0,-61.0,-25.2,-7.8,-15.7,7.939999999999999,14.0,-22.12,11.07,-13.73,-9.62,0.0,11.38,0.0,31.6,-10.8,8.8,-69.2,14.9,0.0,-16.8,0.0,10.0,-13.02,-12.74,-23.49,-18.39,0.0,-13.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,-12.2,15.5,-0.5,0.04,13.96,-98.93,20.18,-24.73,14.76,18.3,0.0,0.0,11.75,0.0,-61.26,-35.4,-143.83,0.0,-119.7,0.0,-23.94,-26.58,0.0,0.0,0.0,0.0,226.96,101.48
2021-08-30 00:00:00+00:00,-19.22,-3.64,-3.64,-32.89,3.28,-31.34,-3.64,-4.9,0.0,0.0,0.0,0.0,0.0,0.0,4.37,5.05,-0.31,0.0,0.0,0.0,-15.17,0.0,-15.2,-11.2,-16.3,5.6,12.1,0.0,-5.2,-3.0,12.1,0.0,-3.27,2.27,2.27,2.9,-22.5,8.6,0.0,14.4,25.8,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.27,-99.37,0.0,-24.83,14.83,-32.78,0.0,0.0,16.64,-22.9,0.0,-13.1,-7.7299999999999995,0.0,10.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.52
2021-08-31 00:00:00+00:00,10.91,14.36,25.18,0.0,0.0,20.66,25.18,-4.5,0.0,0.0,0.0,8.9,0.0,0.0,-16.82,4.24,-18.36,8.24,0.0,0.0,0.0,8.2,0.0,-1.5,10.8,-38.0,-20.8,-1.5,-15.2,-14.0,-15.3,-10.36,-0.27,3.82,3.82,-14.1,30.2,-22.6,4.3,17.8,-19.5,0.0,-1.9,3.5,-3.2,-7.2,-26.5,0.0,0.0,0.0,14.05,122.6,25.1,-24.84,-28.84,19.71,6.14,0.0,0.0,20.96,0.0,0.0,-23.64,0.0,-3.64,0.0,1.5499999999999998,-6.09,0.0,0.0,0.86,0.86,51.76,65.47999999999999
2021-09-01 00:00:00+00:00,44.28,0.0,0.0,2.18,0.0,30.49,0.0,-31.4,3.7,-19.0,0.0,-36.8,-14.9,0.0,-18.07,-19.71,12.89,11.92,0.0,0.0,0.0,0.0,-11.0,-11.6,-18.4,-55.6,-27.1,5.7,-18.2,-17.2,-16.3,0.0,18.99,11.17,11.17,0.0,0.0,38.7,0.0,0.0,0.0,0.0,5.3,-29.5,-15.2,0.0,-1.5,14.6,0.0,0.76,0.0,56.85,0.0,-24.84,-28.81,19.59,0.0,0.0,0.0,-26.23,25.78,0.0,-187.0,0.0,-25.9,-5.18,-25.99,-15.99,0.0,0.0,-6.25,-6.25,-34.440000000000005,-10.22
2021-09-02 00:00:00+00:00,44.45,29.91,36.66,0.0,26.26,34.45,36.66,-13.0,-22.1,-24.6,15.0,-15.0,-27.9,0.0,25.27,-8.059999999999999,9.61,8.65,0.0,0.0,0.0,4.9,0.0,0.0,0.0,-32.4,-20.7,4.6,-16.2,-14.4,-14.4,21.01,51.4,-19.37,-10.64,0.0,0.0,0.0,0.0,-8.3,-19.5,0.0,-5.8,-26.8,-44.0,-7.9,-19.1,0.0,0.0,-0.01,0.0,-99.50999999999999,0.0,-24.84,-28.81,-32.78,0.0,0.0,9.48,-16.09,0.0,0.0,0.0,0.0,-87.32,0.0,-17.65,-15.65,0.0,9.75,6.35,6.35,0.0,65.47999999999999
2021-09-03 00:00:00+00:00,44.48,25.36,31.53,0.0,26.28,25.99,31.53,-18.2,-31.6,-61.0,-27.7,0.0,-36.2,0.0,2.74,4.95,9.1,-10.96,0.0,0.0,0.0,4.2,0.0,-9.9,0.0,-51.2,-16.6,0.0,-15.7,-15.0,-11.8,0.0,-6.19,-19.14,-10.84,-3.3,0.0,0.0,-1.2,-2.3,18.8,0.0,-0.3,-27.7,-29.8,-54.8,0.0,0.0,1.6800000000000002,0.0,-14.33,-99.91000000000001,-18.0,-24.97,-28.95,-32.97,0.0,10.6,-25.22,0.0,0.0,0.0,0.0,0.0,-177.7,0.0,-26.33,-32.9,5.5,0.0,-6.25,-6.25,0.0,-100.52
2021-09-06 00:00:00+00:00,0.0,-2.0,-2.0,0.0,-11.65,-9.1,-2.0,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0,-6.67,-1.69,0.0,-9.44,0.0,0.0,0.0,-11.3,0.3,0.0,0.0,-8.9,12.9,11.8,11.8,-18.21,-31.86,0.0,0.0,0.0,0.0,-8.3,-3.3,0.0,0.0,0.0,0.0999999999999999,0.0,8.3,0.0,0.0,-17.8,-0.53,0.0,11.2,-12.610000000000001,16.69,0.0,0.0,-7.62,10.49,-13.89,0.0,-22.83,0.0,-13.46,-33.22,0.0,-45.51,0.0,0.0,-3.19,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-07 00:00:00+00:00,0.0,0.0,0.0,13.12,0.0,22.59,0.0,19.0,0.0,24.0,0.0,0.0,-19.6,0.0,-12.99,0.0,-17.72,-11.51,0.0,0.0,0.0,0.0,-12.1,-8.5,-12.3,-51.2,12.9,3.8,6.0,-10.7,0.0,0.0899999999999999,0.0,4.71,4.71,0.0,17.3,-21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,-19.7,0.0,0.0,0.0,123.28999999999999,0.0,0.0,14.92,11.19,-15.32,6.98,-17.85,-22.81,0.0,9.77,156.39,-5.35,156.39,22.76,13.05,27.74,-5.92,-5.3,-6.25,-6.25,-232.04,1.4799999999999898
2021-09-08 00:00:00+00:00,0.0,0.0,0.0,-32.76,0.0,0.0,0.0,-5.4,18.2,24.0,15.4,0.0,21.0,0.0,12.5,6.28,8.77,-11.74,0.0,12.91,0.0,0.0,-10.1,-9.6,-15.1,98.4,14.7,-19.1,0.0,0.0,0.0,-21.68,-32.93,-11.97,-27.3,0.1999999999999999,-13.6,0.0,0.0,16.4,1.0,0.0,-5.2,24.9,-1.4,0.0,21.1,-16.5,0.0,0.0,0.0,122.31,18.9,0.0,0.0,0.0,0.0,0.0,0.0,7.800000000000001,0.0,0.0,0.0,-11.97,0.0,-11.97,-15.42,-11.97,5.5,9.75,4.2,4.2,-232.04,65.47999999999999
2021-09-09 00:00:00+00:00,0.0,-33.29,0.0,0.0,0.0,0.0,0.0,4.3,1.4,6.1,-32.1,1.4,-6.5,0.0,2.85,-29.63,11.97,0.0,0.0,0.0,0.0,5.3,11.2,0.0,0.0,-42.4,-21.3,0.0,-14.9,-15.7,-15.7,0.0,0.0,-32.62,-35.45,0.0,-13.7,0.0,0.0,-12.4,-21.0,0.0,-21.1,-30.6,-22.5,13.8,-23.1,0.0,0.0,0.13,-19.01,32.65,-24.22,0.0,0.0,-32.64,0.0,0.0,-27.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.86,0.0,0.0,0.0,6.35,6.35,53.36,-100.52
2021-09-10 00:00:00+00:00,-19.2,-31.67,-31.67,0.0,0.0,-36.78,-31.67,19.0,0.0,0.0,0.0,0.0,-14.9,0.94,-26.65,7.32,0.0,0.0,10.5,-6.39,-8.88,0.0,-14.1,0.0,8.7,-66.0,-22.2,0.0,-16.2,-15.7,-15.7,27.41,-34.58,-16.380000000000003,-6.0,17.4,-24.4,0.0,0.0,-5.5,-22.6,0.0,0.0,0.0,29.0,30.9,-22.6,0.0,0.0,0.18,16.05,-99.15,24.55,0.0,-28.75,20.77,0.0,0.0,0.0,-7.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,0.0,0.0,6.35,6.35,-232.04,65.47999999999999
2021-09-13 00:00:00+00:00,-19.19,16.73,2.27,6.09,0.0,0.0,2.27,19.0,0.0,0.0,0.0,0.0,-1.0,0.0,-24.79,0.0,0.0,0.0,2.04,4.4,-4.18,-16.5,-9.8,0.0,-18.7,-83.6,0.0,-23.8,0.0,0.0,0.0,7.91,0.0,0.0,0.0,1.7999999999999998,-17.3,-29.7,-8.2,-5.0,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,16.25,-31.52,-26.94,0.0,14.76,-21.88,14.15,0.0,0.0,-22.74,0.0,11.58,-17.27,0.0,-8.19,-2.64,0.0,1.09,0.0,0.0,0.0,0.0,0.0,32.18
2021-09-14 00:00:00+00:00,-19.17,0.0,0.0,0.0,0.0,-30.35,0.0,19.0,0.0,0.0,0.0,11.5,42.6,0.0,4.82,0.0,7.73,0.0,-18.44,0.0,0.0,0.0,24.3,0.0,8.4,0.0,-19.1,0.0,-16.4,-13.2,18.6,-56.43,-92.24,-92.22,-92.22,17.6,30.9,31.2,15.5,-10.9,-21.0,0.0,0.0,0.0,0.0,39.6,28.6,12.5,0.0,0.29,0.0,0.0,0.0,-24.79,14.79,-32.74,12.77,0.0,-33.63,0.0,-29.91,0.0,-187.21,0.0,-199.65,-46.63,-37.93,-40.84,5.5,-5.3,0.0,0.0,156.35999999999999,-100.5
2021-09-15 00:00:00+00:00,0.0,1.38,0.0,0.0,0.0,0.0,0.0,-7.5,0.0,0.0,0.0,12.2,-16.1,0.0,22.95,6.05,16.03,-21.97,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,-22.7,7.800000000000001,2.6,-16.0,-15.2,0.0,0.0,0.0,0.0,-2.8,0.0,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,-64.19,0.0,0.0,-28.66,-32.66,0.0,0.0,14.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,-100.52
2021-09-16 00:00:00+00:00,0.0,-4.279999999999999,-4.279999999999999,0.0,-1.73,0.0,-4.279999999999999,19.0,0.0,0.0,0.0,0.0,21.5,-5.14,-26.61,-20.23,11.17,0.0,-19.18,33.56,-35.42,0.0,-10.1,0.0,0.0,0.0,11.0,-17.4,0.0,8.4,8.0,-5.1,0.0,10.75,9.3,-8.3,0.0,-26.1,0.0,16.7,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,122.36,0.0,0.0,14.81,19.32,-27.61,0.0,17.66,0.0,0.0,10.71,24.159999999999997,0.0,24.159999999999997,0.0,0.0,25.43,-7.04,-5.3,0.0,0.0,0.0,65.47999999999999
2021-09-17 00:00:00+00:00,-19.19,0.0,-22.64,16.21,0.0,-37.9,-22.64,0.0,19.0,24.0,16.1,0.0,24.5,0.0,-5.39,0.0,0.0,-15.49,0.0,0.0,0.0,-23.0,-17.9,0.0,-27.9,165.6,-25.9,-28.5,-16.4,15.0,15.0,0.0,-64.56,-62.38,-62.38,0.0,-16.6,-29.7,0.0,16.2,31.700000000000003,10.8,-6.1,26.0,29.0,0.0,0.0,13.9,0.0,0.1,15.54,-98.94999999999999,21.67,-24.72,-28.69,-32.64,13.28,0.0,0.0,8.92,33.76,14.39,0.0,-14.91,0.0,12.0,1.5499999999999998,5.64,-5.63,-5.3,0.0,0.0,-94.56,-100.48
